id,xxx,gene
1,XXX,A_100 100
10,XXX,B_91 91
100,XXX,D_72 72
1000,XXX,I_28 28
10000,XXX,R_14 14
100000,XXX,BH_6 6
1000000,XXX,CW_1 1
10001,XXX,S_14 14
100010,XXX,AJ_9 9
100011,XXX,BI_3 3
1000110,XXX,EB_1 1
10001100,XXX,AL_7 7
100011000,XXX,EG_2 2
100012,XXX,AM_2 2
1000120,XXX,M_2 2
10002,XXX,AW_7 7
100020,XXX,GI_2 2
1000200,XXX,DI_4 4
10002000,XXX,FF_2 2
1001,XXX,P_25 25
10010,XXX,H_44 44
100100,XXX,AD_19 19
1001000,XXX,AV_12 12
10010000,XXX,BV_11 11
100100000,XXX,CZ_9 9
1001000000,XXX,EF_7 7
10010000000,XXX,GO_1 1
100100000000,XXX,ES_2 2
1001000000000,XXX,BA_3 3
10010000000000,XXX,DB_5 5
10010000000001,XXX,FB_5 5
100100000000010,XXX,EJ_3 3
1001000000000100,XXX,FE_1 1
10010000000002,XXX,DD_1 1
1001000000001,XXX,CJ_2 2
1001000001,XXX,FR_4 4
10010000010,XXX,BX_6 6
100100000100,XXX,DL_1 1
1001000001000,XXX,BD_9 9
10010000010000,XXX,EC_1 1
100100000100000,XXX,BF_3 3
100100000100001,XXX,AA_1 1
1001000001000010,XXX,BQ_1 1
10010000010001,XXX,FP_1 1
100100000100010,XXX,CH_8 8
100100000100011,XXX,AP_2 2
1001000001000110,XXX,AX_4 4
10010000010001100,XXX,FK_2 2
1001000001000111,XXX,CN_2 2
10010000010001110,XXX,DV_1 1
100100000100011100,XXX,FC_2 2
1001000001000111000,XXX,FA_1 1
100100000100011101,XXX,GJ_2 2
1001000001000111010,XXX,FX_3 3
10010000010001110100,XXX,DA_2 2
10010000010001110101,XXX,DE_1 1
100100000100011102,XXX,EO_1 1
1001000001001,XXX,BG_1 1
1001000002,XXX,BY_1 1
10010001,XXX,BW_1 1
100100010,XXX,BR_1 1
1001000100,XXX,AI_4 4
10010001000,XXX,AR_1 1
10010001001,XXX,EI_1 1
1001000101,XXX,BO_1 1
10010001010,XXX,AO_2 2
10010001011,XXX,CV_2 2
100100010110,XXX,BM_3 3
100100011,XXX,FW_1 1
1001000110,XXX,DN_6 6
100101,XXX,BZ_2 2
1001010,XXX,FJ_4 4
1002,XXX,Q_19 19
10020,XXX,AF_17 17
100200,XXX,AZ_14 14
1002000,XXX,CD_11 11
10020000,XXX,EL_6 6
10020001,XXX,DZ_2 2
100200010,XXX,DT_1 1
1002000100,XXX,BT_1 1
10020001000,XXX,L_3 3
100200010000,XXX,FT_1 1
100201,XXX,AQ_1 1
10021,XXX,K_4 4
100210,XXX,V_3 3
100211,XXX,FZ_1 1
101,XXX,E_19 19
1010,XXX,J_15 15
10100,XXX,T_9 9
10101,XXX,U_6 6
101010,XXX,DQ_1 1
101011,XXX,FU_1 1
10102,XXX,CF_2 2
101020,XXX,AE_6 6
1010200,XXX,AH_10 10
1010201,XXX,BL_4 4
10102010,XXX,DH_7 7
10102011,XXX,AN_4 4
10102012,XXX,GQ_1 1
10103,XXX,CM_2 2
1011,XXX,F_5 5
10110,XXX,X_2 2
101100,XXX,CT_3 3
11,XXX,C_9 9
